date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:18	19664/19664	---M--	200	added ('OK')	text/html	etag:%224cd0-6350b73afe2e1%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj2fhz.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxxl3i-jcgchyj8vi-l6oo_au7b43lj2fhz.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:18	6628/6628	---M--	200	added ('OK')	text/html	etag:%2219e4-6350b73b9e16f%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:18	12728/12728	---M--	200	added ('OK')	text/html	etag:%2231b8-6350b73bd1d8c%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:18	19904/19904	---M--	200	added ('OK')	text/html	etag:%224dc0-6350b73be3ab3%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b497yz3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:18	6692/6692	---M--	200	added ('OK')	text/html	etag:%221a24-6350b73bf1572%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:18	12852/12852	---M--	200	added ('OK')	text/html	etag:%223234-6350b73bfec4a%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:19	20180/20180	---M--	200	added ('OK')	text/html	etag:%224ed4-6350b73c10971%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47rxz3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:19	6656/6656	---M--	200	added ('OK')	text/html	etag:%221a00-6350b73c21ec8%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6x7t2kn3.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6x7t2kn3.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:19	12864/12864	---M--	200	added ('OK')	text/html	etag:%223240-6350b73c33037%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6x_t2kn3.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6x_t2kn3.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:19	20200/20200	---M--	200	added ('OK')	text/html	etag:%224ee8-6350b73c435ee%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6xht2g.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htx3l3i-jcgchyj8vi-l6oo_au7b6xht2g.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:20	6716/6716	---M--	200	added ('OK')	text/html	etag:%221a3c-6350b73c51495%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:20	13272/13272	---M--	200	added ('OK')	text/html	etag:%2233d8-6350b73c5f33c%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:20	20432/20432	---M--	200	added ('OK')	text/html	etag:%224fd0-6350b73c6fcdb%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4-lwz3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:20	6868/6868	---M--	200	added ('OK')	text/html	etag:%221ad4-6350b73c81a02%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:21	13636/13636	---M--	200	added ('OK')	text/html	etag:%223544-6350b73c8f8a9%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:21	21352/21352	---M--	200	added ('OK')	text/html	etag:%225368-6350b73c9df20%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b4873z3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:21	6928/6928	---M--	200	added ('OK')	text/html	etag:%221b10-6350b73cad537%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:21	13692/13692	---M--	200	added ('OK')	text/html	etag:%22357c-6350b73cbd707%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:21	21440/21440	---M--	200	added ('OK')	text/html	etag:%2253c0-6350b73ccc54e%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b46r2z3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:22	6976/6976	---M--	200	added ('OK')	text/html	etag:%221b40-6350b73cff99b%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:22	13656/13656	---M--	200	added ('OK')	text/html	etag:%223558-6350b73d339a0%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:22	21452/21452	---M--	200	added ('OK')	text/html	etag:%2253cc-6350b73d42fb7%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b47b1z3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:22	7124/7124	---M--	200	added ('OK')	text/html	etag:%221bd4-6350b73d50a76%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3nwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3nwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:23	13588/13588	---M--	200	added ('OK')	text/html	etag:%223514-6350b73d5e14d%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3jwuzec.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3jwuzec.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
19:47:24	21000/21000	---M--	200	added ('OK')	text/html	etag:%225208-6350b73d6fa8c%22	https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3bwuq.woff2	C:/Users/USUARIO/OneDrive/Documents/ITA/itaconsultora%20web/itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/fonts/barlowcondensed-htxwl3i-jcgchyj8vi-l6oo_au7b45l0z3bwuq.html	(from https://itaconsultora.com.ar/wp-content/uploads/elementor/google-fonts/css/barlowcondensed.css?ver=1747173164)
